github_path,category,dependency_partition,size,sha256,archive_identical_elsewhere,archive_same_basename_elsewhere,included_by_count,included_by
Library/QHTM_FullSource1967/components/qhtm/test/testview.h,third-party/middleware,normal player dependency,2008,fab2fcde2f5bb0425ff1b061acf6f1e176e4a66a195adc81526bed4b3b438775,,qhtm sdk/test/testview.h,2,Library/QHTM_FullSource1967/components/qhtm/test/test.cpp;Library/QHTM_FullSource1967/components/qhtm/test/testview.cpp
Library/QHTM_FullSource1967/components/qhtm/textabc.h,third-party/middleware,normal player dependency,652,44523771b7dc653ecf6c245f82b832e7c9602b75ce14a6d3ffd372b47083b13f,,qhtm sdk/textabc.h,1,Library/QHTM_FullSource1967/components/qhtm/simplestring.h
Library/QHTM_FullSource1967/components/qhtm/tipwindow.cpp,third-party/middleware,normal player dependency,7275,4111b58570a0d3519a72a6b40ce421bffea2f7da1d1146e74d1a207e895e4083,,qhtm sdk/tipwindow.cpp,0,
Library/QHTM_FullSource1967/components/qhtm/tipwindow.h,third-party/middleware,normal player dependency,1361,61b8eba202980e2cdadc3832a21f8f381a34fca69f7f56f1997b9d830e512fcc,,qhtm sdk/tipwindow.h,4,Library/QHTM_FullSource1967/components/qhtm/qhtm_initialize.cpp;Library/QHTM_FullSource1967/components/qhtm/qhtmcontrolsection.cpp;Library/QHTM_FullSource1967/components/qhtm/sectionabc.cpp;Library/QHTM_FullSource1967/components/qhtm/tipwindow.cpp
Library/QHTM_FullSource1967/components/qhtm/unicodehelpers.h,third-party/middleware,normal player dependency,1405,2353aee2058fcd82e2ea8141142b60a36288cbac9e032006e4c1e7b509b255cd,,qhtm sdk/unicodehelpers.h,2,Library/QHTM_FullSource1967/components/qhtm/qhtm_wndproc.cpp;Library/QHTM_FullSource1967/components/qhtm/qhtmcontrolsection.cpp
Library/QHTM_FullSource1967/components/qhtm/utils.h,third-party/middleware,normal player dependency,576,981f8e5e1ab2af900fb7d8f2f487d929260994bec308d900a78e96f71f520b92,,qhtm sdk/utils.h,8,Library/QHTM_FullSource1967/components/qhtm/htmlimagesection.cpp;Library/QHTM_FullSource1967/components/qhtm/htmlsection.cpp;Library/QHTM_FullSource1967/components/qhtm/htmlsectionabc.cpp;Library/QHTM_FullSource1967/components/qhtm/htmltextsection.cpp;Library/QHTM_FullSource1967/components/qhtm/qhtm_wndproc.cpp;Library/QHTM_FullSource1967/components/qhtm/qhtmcontrolsection.cpp;Library/QHTM_FullSource1967/components/qhtm/sectionabc.cpp;Library/QHTM_FullSource1967/components/qhtm/tipwindow.cpp
Library/QHTM_FullSource1967/components/reuse/resourceloader.h,third-party/middleware,normal player dependency,857,9be2c7c082db29fc6f8bf3c969c38b935059b19626df7d3f206e66d8175c1a90,,qhtm sdk/resourceloader.h,0,
Library/QHTM_FullSource1967/components/reuse/store.h,third-party/middleware,normal player dependency,1462,2aecc9b26c1493bbca38ec64982c77c23be39ab9a94a0fb5b283d05e2e6d0264,,,1,Library/QHTM_FullSource1967/components/reuse/stream.h
Library/QHTM_FullSource1967/components/reuse/stream.h,third-party/middleware,normal player dependency,2032,ecfa2e3ef72e5e4385a2ba33bed46e3e1fb59e348465654505f1209b6fb23d5c,,,0,
Library/QHTM_FullSource1967/components/stack.h,third-party/middleware,normal player dependency,1153,566f8da9cdbff32ee60ffa7f6d88a622f4005a07d5928bf410db389654919e0a,,,2,Library/QHTM_FullSource1967/components/qhtm/htmlparsebase.h;Library/QHTM_FullSource1967/components/qhtm/htmlsectioncreator.h
Library/QHTM_FullSource1967/components/textabc.h,third-party/middleware,normal player dependency,618,7ed1c5e39f933175135945dedc84727c1b890c95e9ba94b5dc283711531e8a61,,qhtm sdk/textabc.h,0,
Library/QHTM_FullSource1967/components/windowtext.h,third-party/middleware,normal player dependency,1153,b1abdc285ff8c531920bc6b27cb3f9e9f9330c2098d82c8e912fd84c15b7a7b2,,,0,
Library/QHTM_FullSource1967/components/winhelper.h,third-party/middleware,normal player dependency,9597,26c6de6fe28760c3a163445cc5a67aa17fa89284381f422f8b0d13dfb474f566,,,1,Library/QHTM_FullSource1967/components/qhtm/getcolourfromstring.cpp
Library/QHTM_FullSource1967/components/zlib/adler32.c,third-party/middleware,normal player dependency,1245,bb15ef9fda3d4d326b8b6e9e84e4a9f74b41576be421800a123d00478e914dbd,,XGamebase/src/libs/zlib/adler32.c;XLauncher/FlashCtrl/zlib/adler32.c,0,
Library/QHTM_FullSource1967/components/zlib/compress.c,third-party/middleware,normal player dependency,2136,52423a5208259ba5645c3e9b82564b215d0fb4b24d16f5eeeddf91ad173c04e8,,XGamebase/src/libs/zlib/compress.c;XLauncher/FlashCtrl/zlib/compress.c,0,
Library/QHTM_FullSource1967/components/zlib/crc32.c,third-party/middleware,normal player dependency,6974,91517e3ec59a1af53370ab533af809a0a1cb5064de0b7f26c49460815a252580,,XGamebase/src/libs/zlib/crc32.c;XLauncher/FlashCtrl/zlib/crc32.c,0,
Library/QHTM_FullSource1967/components/zlib/deflate.c,third-party/middleware,normal player dependency,48983,ff820d58faed4323bae46aebf454d18c9b8dfd16050da3decd78ee2c546249a2,,XGamebase/src/libs/zlib/deflate.c;XLauncher/FlashCtrl/zlib/deflate.c,0,
Library/QHTM_FullSource1967/components/zlib/deflate.h,third-party/middleware,normal player dependency,11607,cd21f799dede43d2e38498cef3f022427f1866be826d3ed7bb99e7ec20df0e69,,XGamebase/src/libs/zlib/deflate.h;XLauncher/FlashCtrl/zlib/deflate.h,2,Library/QHTM_FullSource1967/components/zlib/deflate.c;Library/QHTM_FullSource1967/components/zlib/trees.c
Library/QHTM_FullSource1967/components/zlib/gzio.c,third-party/middleware,normal player dependency,25741,7243b471eac9e6ca2ae9f9b9ed445786216676b165f14e48aa776f005473ef39,,XGamebase/src/libs/zlib/gzio.c;XLauncher/FlashCtrl/zlib/gzio.c,0,
Library/QHTM_FullSource1967/components/zlib/infblock.c,third-party/middleware,normal player dependency,12352,ba062cff2a248ce95062bc0f7f713f3fe70a276d13ba5566b0be51e8af1e7d18,,XGamebase/src/libs/zlib/infblock.c,0,
Library/QHTM_FullSource1967/components/zlib/infblock.h,third-party/middleware,normal player dependency,1214,c74668be73c56e1adda6ff9da06132330d9c4a7479232339dfc4e0f3bf703ff8,,XGamebase/src/libs/zlib/infblock.h,5,Library/QHTM_FullSource1967/components/zlib/infblock.c;Library/QHTM_FullSource1967/components/zlib/infcodes.c;Library/QHTM_FullSource1967/components/zlib/inffast.c;Library/QHTM_FullSource1967/components/zlib/inflate.c;Library/QHTM_FullSource1967/components/zlib/infutil.c
Library/QHTM_FullSource1967/components/zlib/infcodes.c,third-party/middleware,normal player dependency,7795,77d7f9a0ca839931e3d1d2a16648233f4ea048292c183607d18ad90b9080ff33,,XGamebase/src/libs/zlib/infcodes.c,0,
Library/QHTM_FullSource1967/components/zlib/infcodes.h,third-party/middleware,normal player dependency,737,83bbaf1225242b86b9ad4078993ba224a73eed777553955ad0c958a9cd840928,,XGamebase/src/libs/zlib/infcodes.h,4,Library/QHTM_FullSource1967/components/zlib/infblock.c;Library/QHTM_FullSource1967/components/zlib/infcodes.c;Library/QHTM_FullSource1967/components/zlib/inffast.c;Library/QHTM_FullSource1967/components/zlib/infutil.c
Library/QHTM_FullSource1967/components/zlib/inffast.c,third-party/middleware,normal player dependency,5645,dc25c1a8c7de256437605a9dcb4356b23ef6a785529fe9beb782abd23d0bb4be,,XGamebase/src/libs/zlib/inffast.c;XLauncher/FlashCtrl/zlib/inffast.c,0,
Library/QHTM_FullSource1967/components/zlib/inffast.h,third-party/middleware,normal player dependency,488,6f2bae64c1838cbec06bc481e6a7d0f36bf47ad7eb66c1777cd02754cde6dc4f,,XGamebase/src/libs/zlib/inffast.h;XLauncher/FlashCtrl/zlib/inffast.h,2,Library/QHTM_FullSource1967/components/zlib/infcodes.c;Library/QHTM_FullSource1967/components/zlib/inffast.c
Library/QHTM_FullSource1967/components/zlib/inffixed.h,third-party/middleware,normal player dependency,8928,2a28f6ec7a9042b31ee2f214aff62a8ae9ab079a584e278a8e7e0f156b329d9e,,XGamebase/src/libs/zlib/inffixed.h;XLauncher/FlashCtrl/zlib/inffixed.h,1,Library/QHTM_FullSource1967/components/zlib/inftrees.c
Library/QHTM_FullSource1967/components/zlib/inflate.c,third-party/middleware,normal player dependency,9656,fac42b9bfdcd2ff4751e642a518dff921ae5a79a22f7eeda73845c803a89a623,,XGamebase/src/libs/zlib/inflate.c;XLauncher/FlashCtrl/zlib/inflate.c,0,
Library/QHTM_FullSource1967/components/zlib/inftrees.c,third-party/middleware,normal player dependency,16074,ceb90191ca5b2bcccdfe3cfc3af92d3c6ebf6d4a2130c7c76989c32b6870c98b,,XGamebase/src/libs/zlib/inftrees.c;XLauncher/FlashCtrl/zlib/inftrees.c,0,
Library/QHTM_FullSource1967/components/zlib/inftrees.h,third-party/middleware,normal player dependency,2616,c5fd84fc82e7aef32d4a7867cca4355d8ef50609449ce7e6a13b8348d29c2971,,XGamebase/src/libs/zlib/inftrees.h;XLauncher/FlashCtrl/zlib/inftrees.h,5,Library/QHTM_FullSource1967/components/zlib/infblock.c;Library/QHTM_FullSource1967/components/zlib/infcodes.c;Library/QHTM_FullSource1967/components/zlib/inffast.c;Library/QHTM_FullSource1967/components/zlib/inftrees.c;Library/QHTM_FullSource1967/components/zlib/infutil.c
Library/QHTM_FullSource1967/components/zlib/infutil.c,third-party/middleware,normal player dependency,1999,2b1cd432c533d614ab6cc0d36f1a1df24a42c4c77d63267f69d22fcc0d6a58b3,,XGamebase/src/libs/zlib/infutil.c,0,
Library/QHTM_FullSource1967/components/zlib/infutil.h,third-party/middleware,normal player dependency,3679,deeba500856766334ff3b8f7e0ba03fbf1aaaeb7ccf9325d93163dc25f9bbb53,,XGamebase/src/libs/zlib/infutil.h,4,Library/QHTM_FullSource1967/components/zlib/infblock.c;Library/QHTM_FullSource1967/components/zlib/infcodes.c;Library/QHTM_FullSource1967/components/zlib/inffast.c;Library/QHTM_FullSource1967/components/zlib/infutil.c
Library/QHTM_FullSource1967/components/zlib/trees.c,third-party/middleware,normal player dependency,43672,cfda553556f3c2461c2fae7cf7dcb6aa61a256d6694855694cd8709f93f9fb2b,,XGamebase/src/libs/zlib/trees.c;XLauncher/FlashCtrl/zlib/trees.c,0,
Library/QHTM_FullSource1967/components/zlib/trees.h,third-party/middleware,normal player dependency,8444,81579041310716219bbbf7c98849d91f5aeabdd7eadb1f8e9d7e2aa57724b58b,,XGamebase/src/libs/zlib/trees.h;XLauncher/FlashCtrl/zlib/trees.h,1,Library/QHTM_FullSource1967/components/zlib/trees.c
Library/QHTM_FullSource1967/components/zlib/uncompr.c,third-party/middleware,normal player dependency,1981,4f771ea1070726e0e2c3b16dfd95783049c5bca4b0218d23db8ddfdd87ba1e97,,XGamebase/src/libs/zlib/uncompr.c;XLauncher/FlashCtrl/zlib/uncompr.c,0,
Library/QHTM_FullSource1967/components/zlib/zconf.h,third-party/middleware,normal player dependency,7810,dbe9ae846474d91214e1ce15a56502544194c84550ad0ff24df755582c50821d,,XGamebase/src/libs/zlib/zconf.h;XLauncher/FlashCtrl/zlib/zconf.h;XPacker/Zip/zconf.h,1,Library/QHTM_FullSource1967/components/zlib/zlib.h
Library/QHTM_FullSource1967/components/zlib/zlib.h,third-party/middleware,normal player dependency,40898,56ff7663df8470fddf2e64a4a57da1d4e17d041f0b895a53ae5fab0d492d7e0b,,XGamebase/src/libs/zlib/zlib.h;XLauncher/FlashCtrl/zlib/zlib.h;XPacker/Zip/zlib.h,5,Library/QHTM_FullSource1967/components/zlib/adler32.c;Library/QHTM_FullSource1967/components/zlib/compress.c;Library/QHTM_FullSource1967/components/zlib/crc32.c;Library/QHTM_FullSource1967/components/zlib/uncompr.c;Library/QHTM_FullSource1967/components/zlib/zutil.h
Library/QHTM_FullSource1967/components/zlib/zutil.c,third-party/middleware,normal player dependency,5232,535eb344c5d7f87b69c8927264aff58e65f644ea43cbf99715b0e96f2bb34364,,XGamebase/src/libs/zlib/zutil.c;XLauncher/FlashCtrl/zlib/zutil.c,0,
Library/QHTM_FullSource1967/components/zlib/zutil.h,third-party/middleware,normal player dependency,5560,d8b262446485f4869caff5a51aaffa8662d50372a435fce2caf65dd6bd9ede6b,,XGamebase/src/libs/zlib/zutil.h;XLauncher/FlashCtrl/zlib/zutil.h,9,Library/QHTM_FullSource1967/components/zlib/deflate.h;Library/QHTM_FullSource1967/components/zlib/gzio.c;Library/QHTM_FullSource1967/components/zlib/infblock.c;Library/QHTM_FullSource1967/components/zlib/infcodes.c;Library/QHTM_FullSource1967/components/zlib/inffast.c;Library/QHTM_FullSource1967/components/zlib/inflate.c;Library/QHTM_FullSource1967/components/zlib/inftrees.c;Library/QHTM_FullSource1967/components/zlib/infutil.c;Library/QHTM_FullSource1967/components/zlib/zutil.c
Library/radsdk/radsdk.h,third-party/middleware,shared by GM and normal,4525,9073852d0202552408fbeb632f2a950eb97faac4d58e3ccfa2c536870d962c70,,,2,Library/radsdk/radsdk_ll.h;XIGAADWrapper/XIGAADWrapperCore.h
Library/radsdk/radsdk_ll.h,third-party/middleware,shared by GM and normal,2718,c2261a5b27cbc821e53529bef0bf877eaa124e8bc71660d21aa681f7f412e64e,,,1,XIGAADWrapper/XIGAADWrapperCore.h
Network/packet_for_MnD.h,normal/shared source,shared by GM and normal,14029,2566db7be5f12abfd80c3c4c2ee895b48b6dbfc0240b30df9a81b4273229606b,,,1,Network/Game_packets.h
Network/XNetwork_MasternDisciple.cpp,normal/shared source,normal player dependency,21130,0420337e1ba488ce56a19e26163d0ad5a4f886cb9596317433d1758f899e5fd7,,,0,
NMClass/ADBalloon.cpp,shared engine/internal library,normal player dependency,2014,bc05b114bcad1b3332537ff4061eea9667eae4257b58851851ff1aad6784211c,,NexonADBalloonLib/ADBalloon.cpp,0,
NMClass/ADBalloon.h,shared engine/internal library,normal player dependency,260,e8ada1246a13de2ed4193d82bc1560bbabab2844a92a29ea0709518965f43740,,NexonADBalloonLib/ADBalloon.h,1,NMClass/ADBalloon.cpp
NMClass/BrowserControl.cpp,shared engine/internal library,normal player dependency,19154,11f4c02e1a27d9f9a04ee5ace1736971556d2b8c39c4ebc6fcf0916bba190755,,NexonADBalloonLib/BrowserControl.cpp,0,
NMClass/BrowserControl.h,shared engine/internal library,normal player dependency,5157,0b55dfb434b7627f1a7bdea8b4edc0c3bd462844919ca1c3abf102124e8e7dbc,,NexonADBalloonLib/BrowserControl.h,2,NMClass/ADBalloon.cpp;NMClass/BrowserControl.cpp
Script/XResourceGroupItem.cpp,normal/shared source,normal player dependency,473,d8c53d051d8046fb451e1e79a51d237d18c52b7bb52ed8a0eb851c18767ea9d8,,,0,
Script/XResourceGroupItem.h,normal/shared source,normal player dependency,570,e53ec35950519388beb23e6efb43375056a62e31441c86d460afa075cc663164,,,1,Script/XResourceGroupItem.cpp
Script/XResourceGroupSubItem.cpp,normal/shared source,normal player dependency,494,c24ab8c8203f7eefd382fc0f60fffef0097ae68f8381e913032633f6f9c7c37e,,,0,
Script/XResourceGroupSubItem.h,normal/shared source,normal player dependency,594,83c6a3a596ffab9672418cb56354532e1a94dd01d4398ab74022c4a1de74deac,,,1,Script/XResourceGroupSubItem.cpp
Script/XResourcePackag.cpp,normal/shared source,normal player dependency,452,5273dc046919cfd8c972b16d6b199f02bab3e5037f26871aa91479c04b1dd42f,,,0,
Script/XResourcePackag.h,normal/shared source,normal player dependency,546,54a1475e95258f23a8e81a8cd3bd4953cb1d6542f568408f6595c34df64a1476,,,1,Script/XResourcePackag.cpp
Script/XResourcePackage.cpp,normal/shared source,normal player dependency,459,d908e2894982987bedfe20b94a6155fe9f8a2b96d32e35d99dd4541e31e84859,,,0,
Script/XResourcePackage.h,normal/shared source,normal player dependency,554,1c52d676603ac52faa2007fd39e89a75db6203d1de7dd2cee9d66bca6a1c0433,,,1,Script/XResourcePackage.cpp
webbrowser2.cpp,normal/shared source,normal player dependency,10817,57c597a4fed03f794ac6058b6978f96009b5493bd8d55ecf002d151e7b55eba9,,XLauncher/webbrowser2.cpp,0,
webbrowser2.h,normal/shared source,normal player dependency,3645,00042ace198201ebd10bbe852101651092a64dd6cee2119cdad2e637579b1298,,XLauncher/webbrowser2.h,1,webbrowser2.cpp
webpageutil.cpp,normal/shared source,normal player dependency,9262,fb2e488792834825cb0f09233305f60c6cb20387f224085991d2bcf1b54ccb00,,,0,
XFControl/win32/OldCode/Display.cpp,shared engine/internal library,normal player dependency,6317,80cacb04e01b9e74402b48300c35f131812ab0f9b818ad55e1a786965e99b4d4,,XFControl/Win32/Display.cpp;XLauncher/FlashCtrl/win32/Display.cpp,0,
XFControl/win32/OldCode/display.h,shared engine/internal library,normal player dependency,6095,03a84edb2c2a326882250e1d1b1e40adc2d981049c4649b2f23c53237215ccc2,,XFControl/Win32/display.h;XLauncher/FlashCtrl/win32/display.h,1,XFControl/win32/OldCode/Display.cpp
XFileTransfer_Unicode/FTPTransfer.cpp,normal/shared source,normal player dependency,3874,847aec5094e21c596d08e95952b54fcd1aed254d667990d982e8af2e047fb61a,,XFileTransfer/FTPTransfer.cpp,0,
XFileTransfer_Unicode/FTPTransfer.h,normal/shared source,normal player dependency,2463,1612df387ac95bfc5f911828904915c54cd0c19fa5ce68c98a52cf757fc35e95,,XFileTransfer/FTPTransfer.h,2,XFileTransfer_Unicode/FTPTransfer.cpp;XFileTransfer_Unicode/XFileTransferDlg.h
XFileTransfer_Unicode/Label.cpp,normal/shared source,normal player dependency,29773,5fedb25bec13c26c496a9428e1e653becdf8a622871dbc1a09c317b5e4777d13,,XLauncher/Label.cpp;XPatch/Label.cpp,0,
XFileTransfer_Unicode/Label.h,normal/shared source,normal player dependency,3386,e4d02f742dfafa410f31ce4cb31100972724ecdc8a9d580f68b16bb15d5ea8cd,,XLauncher/Label.h;XPatch/Label.h,1,XFileTransfer_Unicode/Label.cpp
XFileTransfer_Unicode/Registry.cpp,normal/shared source,normal player dependency,18533,54a7071d0d85e0ce67cf183a7f9dbdd96d4d2fad59cd99cfe5c684147bea604b,,XFileTransfer/Registry.cpp,0,
XFileTransfer_Unicode/Registry.h,normal/shared source,normal player dependency,3616,dc04d94ee4429f6c08a50ff57502d1373c3f427702d04dcc06993b5d077c16b5,,XFileTransfer/Registry.h;XIGAADWrapper/Registry.h,4,XFileTransfer_Unicode/FTPTransfer.cpp;XFileTransfer_Unicode/Registry.cpp;XFileTransfer_Unicode/StdAfx.h;XFileTransfer_Unicode/XFileTransferDlg.cpp
XFileTransfer_Unicode/RegistryDef.h,normal/shared source,normal player dependency,554,5dc6e37a9489c7fa383a48e421367e1e186f08276a660ad3a58c42996e145241,,XFileTransfer/RegistryDef.h,3,XFileTransfer_Unicode/FTPTransfer.cpp;XFileTransfer_Unicode/Registry.h;XFileTransfer_Unicode/XFileTransferDlg.cpp
XFileTransfer_Unicode/res/XFileTransfer.rc2,normal/shared source,normal player dependency,392,7b1de89de73aedc5eae30bc00923c4a5d68d766b232aee5a76560681ddded927,,XFileTransfer/res/XFileTransfer.rc2,1,XFileTransfer_Unicode/XFileTransfer.rc
XFileTransfer_Unicode/resource.h,normal/shared source,normal player dependency,1067,3bcc7f802990ec0be5ac6d7b0ac276d6fd5d08f234c8da72aeb86934d30548db,,ChinaResource/resource.h;SetRegistry/SetRegistry/resource.h;SetRegistry/resource.h;XFileTransfer/resource.h;XLauncher/Resource.h;XPacker/Resource.h;XPatch/resource.h;qhtm sdk/resource.h;qhtm sdk/test/resource.h;resource.h,3,XFileTransfer_Unicode/FTPTransfer.cpp;XFileTransfer_Unicode/XFileTransfer.h;XFileTransfer_Unicode/XFileTransfer.rc
XFileTransfer_Unicode/StdAfx.cpp,normal/shared source,normal player dependency,238,4cbec24d863fcab72b263d97fcec36f1abf1a2e99e63403f9526888ebac1feb1,,SetRegistry/SetRegistry/StdAfx.cpp;SetRegistry/StdAfx.cpp;StdAfx.cpp;XFControl/StdAfx.cpp;XFileTransfer/StdAfx.cpp;XLauncher/StdAfx.cpp;XPacker/StdAfx.cpp;XPatch/StdAfx.cpp;qhtm sdk/qhtm static link/stdafx.cpp;qhtm sdk/stdafx.cpp;qhtm sdk/test/stdafx.cpp,0,
XFileTransfer_Unicode/StdAfx.h,normal/shared source,normal player dependency,1137,88c41786db4ad07474c667da91241e8f8c3e5fbb81eb53e88420354adb612838,,SetRegistry/SetRegistry/StdAfx.h;SetRegistry/StdAfx.h;StdAfx.h;XFControl/StdAfx.h;XFileTransfer/StdAfx.h;XLauncher/StdAfx.h;XPacker/StdAfx.h;XPatch/StdAfx.h;qhtm sdk/qhtm static link/stdafx.h;qhtm sdk/stdafx.h;qhtm sdk/test/stdafx.h,6,XFileTransfer_Unicode/FTPTransfer.cpp;XFileTransfer_Unicode/Label.cpp;XFileTransfer_Unicode/Registry.cpp;XFileTransfer_Unicode/StdAfx.cpp;XFileTransfer_Unicode/XFileTransfer.cpp;XFileTransfer_Unicode/XFileTransferDlg.cpp
XFileTransfer_Unicode/XFileTransfer.cpp,normal/shared source,normal player dependency,2626,2f339ff3b2ea4f6c0c0a871f6951b7032ca3998d33736441a06cc878a246af81,,XFileTransfer/XFileTransfer.cpp,0,
XFileTransfer_Unicode/XFileTransfer.h,normal/shared source,normal player dependency,1162,2b088089c1a0a9afcbf5993703ed7be675a4aaef14bb8403537f5ee355b31798,,XFileTransfer/XFileTransfer.h,2,XFileTransfer_Unicode/XFileTransfer.cpp;XFileTransfer_Unicode/XFileTransferDlg.cpp
XFileTransfer_Unicode/XFileTransfer.rc,normal/shared source,normal player dependency,6741,fd490da915b8c3e2ce978548fe456db71602f00337b222ec9bb10508e68f9658,,XFileTransfer/XFileTransfer.rc,0,
XFileTransfer_Unicode/XFileTransferDlg.cpp,normal/shared source,normal player dependency,12097,7919e5a0efb068325f39b159f4ad6a128186102baa755050a0bf97d4ce457c38,,XFileTransfer/XFileTransferDlg.cpp,0,
XFileTransfer_Unicode/XFileTransferDlg.h,normal/shared source,normal player dependency,1622,fa1b1fc1bc79b5969730200ff5fc09bb7c2f3b080ba0b3dda6a1ea36a7b1f7f2,,XFileTransfer/XFileTransferDlg.h,2,XFileTransfer_Unicode/XFileTransfer.cpp;XFileTransfer_Unicode/XFileTransferDlg.cpp
XFileTransfer_Unicode/XZip.cpp,normal/shared source,normal player dependency,110810,c7ebadc85912ec92f6c8a339e08e2e2bc24048d43ee9e362aa2b013b69942dac,,XFileTransfer/XZip.cpp,0,
XFileTransfer_Unicode/XZip.h,normal/shared source,normal player dependency,15433,48a169ac789be073cec930afdaf0bb16ba11093e879c1486ec285263c8d896c2,,XFileTransfer/XZip.h,2,XFileTransfer_Unicode/XFileTransferDlg.cpp;XFileTransfer_Unicode/XZip.cpp
XGamebase/src/system/Blowfish.h,normal/shared source,normal player dependency,7980,de54213be5dc87c6e5f60ee2c1f31cf682c030f370e8a0d085b65d7888beeb4f,,,0,
XLauncher_Unicode/BCMenu.cpp,launcher/patcher,normal player dependency,85721,1588cf3a6f151609f47f23c22f70c0b3ff087474959e0f5ddea6cc0fef3365eb,,XLauncher/BCMenu.cpp,0,
XLauncher_Unicode/BCMenu.h,launcher/patcher,normal player dependency,16087,f21a0e34051b1c77248846c78dc8d70fcec51b08c9a5aef2a77be83fce324b4a,,XLauncher/BCMenu.h,2,XLauncher_Unicode/BCMenu.cpp;XLauncher_Unicode/BtnST.h
XLauncher_Unicode/BitComboBox.cpp,launcher/patcher,normal player dependency,18459,f0726b3837c61335a12dea36d542aa83041cab73bc549f07b3e1476aec25f33c,,XLauncher/BitComboBox.cpp,0,
XLauncher_Unicode/BitComboBox.h,launcher/patcher,normal player dependency,4023,73769ff525fc8a04859d52ceed3c4d7145b4f589c1dc6e47986949e8be5b0334,,XLauncher/BitComboBox.h,3,XLauncher_Unicode/BitComboBox.cpp;XLauncher_Unicode/ResChangeDialog.h;XLauncher_Unicode/XLauncherDlg.h
XLauncher_Unicode/BitListBox.cpp,launcher/patcher,normal player dependency,831,715d7b97cc78696e64bb61459301512ba91a21b284d9ea02b0b55bb149390185,,XLauncher/BitListBox.cpp,0,
XLauncher_Unicode/BitListBox.h,launcher/patcher,normal player dependency,1069,eb83c5cd8b1c2461a7590b1265e3e3b09c1214cd7c1c14093419827e80e40d89,,XLauncher/BitListBox.h,2,XLauncher_Unicode/BitComboBox.h;XLauncher_Unicode/BitListBox.cpp
XLauncher_Unicode/BitmapDialog.cpp,launcher/patcher,normal player dependency,14515,6a366defe4298b65a7a491c074406da2ede4ae6b3888e92976747015411fe58b,,XLauncher/BitmapDialog.cpp;XPatch/BitmapDialog.cpp,0,
XLauncher_Unicode/BitmapDialog.h,launcher/patcher,normal player dependency,3176,241605bb59eca636b8eb5888d6e3d68a12b1c5948fa17e901c151fcbdf1652cc,,XLauncher/BitmapDialog.h;XPatch/BitmapDialog.h,5,XLauncher_Unicode/BitmapDialog.cpp;XLauncher_Unicode/ResChangeDialog.h;XLauncher_Unicode/XLauncherDlg.h;XLauncher_Unicode/noticedialog.cpp;XLauncher_Unicode/noticedialog.h
XLauncher_Unicode/BitmapSlider.cpp,launcher/patcher,normal player dependency,21762,3d258f17cdc21742120986ec81a3908f51a69962deb45a8219effebbfe6d7ed5,,XLauncher/BitmapSlider.cpp,0,
XLauncher_Unicode/BitmapSlider.h,launcher/patcher,normal player dependency,4431,9a44fc0e95ddcc014fa8d8f9bc844dc58ff9cafbaa4eb49bc03c2b134ef07224,,XLauncher/BitmapSlider.h,2,XLauncher_Unicode/BitmapSlider.cpp;XLauncher_Unicode/XLauncherDlg.h
XLauncher_Unicode/BtnST.cpp,launcher/patcher,normal player dependency,67618,3745a927b305f11e836686b02f33c7ba02dc2a9b4065a7a16ac47fa3ae655c77,,XLauncher/BtnST.cpp;XPatch/BtnST.cpp,0,
XLauncher_Unicode/BtnST.h,launcher/patcher,normal player dependency,10174,c796d0df559c492cf38e261c4b0288967299406cd87bce1c4fcb0f7f7c84bd99,,XLauncher/BtnST.h;XPatch/BtnST.h,4,XLauncher_Unicode/BtnST.cpp;XLauncher_Unicode/ResChangeDialog.h;XLauncher_Unicode/XLauncherDlg.h;XLauncher_Unicode/noticedialog.h
XLauncher_Unicode/CeXDib.cpp,launcher/patcher,normal player dependency,8351,b7afb8c5ff968e46b0a160ae708f4e8adeedad4335234bc6c1d7f8620abed674,,XLauncher/CeXDib.cpp,0,
XLauncher_Unicode/CeXDib.h,launcher/patcher,normal player dependency,2232,1cff0233fa70c6243989a395efbfdf4a7c622026deb990705388f8de4d4765b6,,XLauncher/CeXDib.h,2,XLauncher_Unicode/CeXDib.cpp;XLauncher_Unicode/ShadeButtonST.h
XLauncher_Unicode/CheckVersionDlg.cpp,launcher/patcher,normal player dependency,1378,bbec13c7fcb813d5defeda11aca48e82501b41936d05264059461a3b0330abec,,XLauncher/CheckVersionDlg.cpp,0,
XLauncher_Unicode/CheckVersionDlg.h,launcher/patcher,normal player dependency,1235,d2545ae00141b25eb604dd21f189434c8c9febd1b8099c1f7fdb46fdf04485cf,,XLauncher/CheckVersionDlg.h,2,XLauncher_Unicode/CheckVersionDlg.cpp;XLauncher_Unicode/XLauncherDlg.cpp
XLauncher_Unicode/d3denumeration.cpp,launcher/patcher,normal player dependency,26185,5426930e8076c11b3c361aab7f08f4e680d20e3bdbe18aa6046b54c4e9c15335,,,0,
XLauncher_Unicode/d3denumeration.h,launcher/patcher,normal player dependency,5103,2138be2ffae3103b6968c2d1fa0a005379b8b4689bc8cc13e96e04239b61fae1,,,2,XLauncher_Unicode/ResChangeDialog.cpp;XLauncher_Unicode/d3denumeration.cpp
