archive_path,github_path,category,status,archive_size,github_size,archive_added_lines_vs_github,archive_removed_lines_vs_github,line_similarity,archive_mtime,archive_sha256,github_sha256
audio_sdk/src/AudioLib/src/AudioLib/WMA.cpp,audio_sdk/src/AudioLib/src/AudioLib/WMA.cpp,normal/shared source,text-identical (encoding/EOL differs),16668,15954,,,,1341402516,7dd7240a4390027ee9f644b3379afb4e4f78bd3d8a9c8b4f81fc967ab4391405,f27611bc902176b654fffa75c4cbd5d0adc9d8ab91bcddb5671d9bbf0c25c163
audio_sdk/src/AudioLib/src/AudioLib/WMA.h,audio_sdk/src/AudioLib/src/AudioLib/WMA.h,normal/shared source,text-identical (encoding/EOL differs),3964,3786,,,,1341402516,02f8d4de6cfca5d4739433b8b4b6a03ea52150b5bcbcf05e357576c7ddc78273,84b5366aeb6d4464f6292b31104c32491f2f2a65aa6d06a9b13ea980ab52c5dd
audio_sdk/src/AudioLib/src/AudioLib/XAudioPackage.cpp,audio_sdk/src/AudioLib/src/AudioLib/XAudioPackage.cpp,normal/shared source,text-identical (encoding/EOL differs),15534,14848,,,,1341402516,d68b75ded76dfe3f3a8cc5d771496c2623605840b1ded32b2d4236a211955b93,fd9c2a333ba218f3ed3fe5e4487ed974ef98b1cc34c6645c9f01b1cd68e3aa14
audio_sdk/src/AudioLib/src/AudioLib/XPackageWave.cpp,audio_sdk/src/AudioLib/src/AudioLib/XPackageWave.cpp,normal/shared source,text-identical (encoding/EOL differs),7725,7455,,,,1341402516,67fc4d2fc6dd93d679d70e3d92678545b43ce723a24dec7c828f89b034d8cfa2,0c1bd0752d840a0ffa708111eb8e9a8ee19714fff2e24a66daeed0e607570a7b
audio_sdk/src/AudioLib/src/AudioLib/XPackageWave.h,audio_sdk/src/AudioLib/src/AudioLib/XPackageWave.h,normal/shared source,text-identical (encoding/EOL differs),1902,1827,,,,1341402516,03fcdfbe694d8d7654430bff11a6fd73dbf7ac32b0a1f105f9d4e7053336a03c,90dd20b6ea83e973da0964ddadb8d0715ccb2ef123a09b716634667f0dac9e1a
audio_sdk/src/AudioLib/Utilities.cpp,audio_sdk/src/AudioLib/Utilities.cpp,normal/shared source,text-identical (encoding/EOL differs),8158,7899,,,,1341402511,2a9eb41a907058b15cb6e37971d4f57f5d7a20adedaa61a770ee7d148ba08ed6,b0f40e03ce55caa9e0030ed878e58e5dbf511b552c0e60e030f3790f080d4617
audio_sdk/src/AudioLib/Vorbis.cpp,audio_sdk/src/AudioLib/Vorbis.cpp,normal/shared source,text-identical (encoding/EOL differs),10025,9648,,,,1341402511,3f7b58120fd214546b5b6460dcc2da528fed365d3a3d86dc6df1e309d9e10571,d6c00f49d6fc6c65294785c25c856d483c63445a91bfe652ad334f0aa0ce9e40
audio_sdk/src/AudioLib/Vorbis.h,audio_sdk/src/AudioLib/Vorbis.h,normal/shared source,text-identical (encoding/EOL differs),1956,1858,,,,1341402511,9b1e932bb637e3c29d218df7ef5d9fd04be494405a1096afa654aeaf357e6996,3021b57aed7f8d274d292988d4d887dc4e253d3b8098aeb5c0a92039a506d94d
audio_sdk/src/AudioLib/Wave.cpp,audio_sdk/src/AudioLib/Wave.cpp,normal/shared source,text-identical (encoding/EOL differs),17900,17289,,,,1341402511,c3d69e4161cc68dec7c1d9e3c17e25b8a3a4ebc95cbd0f15b743e21271d84ed6,946bf18ba2b1e556d03f66c1eaa84644e161d95a9636eb35173a8e9cb52106a9
audio_sdk/src/AudioLib/Wave.h,audio_sdk/src/AudioLib/Wave.h,normal/shared source,text-identical (encoding/EOL differs),2017,1943,,,,1341402511,b44203245c10b53a48565fef025793fc0d8cc82c913ff2952e46dc1f707aeb91,33ce8d330007787d80dbfb694b6baa75c398ee5a117cf85e81473851d9b3a25a
audio_sdk/src/AudioLib/WMA.cpp,audio_sdk/src/AudioLib/WMA.cpp,normal/shared source,text-identical (encoding/EOL differs),16668,15954,,,,1341402511,7dd7240a4390027ee9f644b3379afb4e4f78bd3d8a9c8b4f81fc967ab4391405,f27611bc902176b654fffa75c4cbd5d0adc9d8ab91bcddb5671d9bbf0c25c163
audio_sdk/src/AudioLib/WMA.h,audio_sdk/src/AudioLib/WMA.h,normal/shared source,text-identical (encoding/EOL differs),3964,3786,,,,1341402511,02f8d4de6cfca5d4739433b8b4b6a03ea52150b5bcbcf05e357576c7ddc78273,84b5366aeb6d4464f6292b31104c32491f2f2a65aa6d06a9b13ea980ab52c5dd
audio_sdk/src/AudioLib/XAudioPackage.cpp,audio_sdk/src/AudioLib/XAudioPackage.cpp,normal/shared source,text-identical (encoding/EOL differs),15534,14848,,,,1341402512,d68b75ded76dfe3f3a8cc5d771496c2623605840b1ded32b2d4236a211955b93,fd9c2a333ba218f3ed3fe5e4487ed974ef98b1cc34c6645c9f01b1cd68e3aa14
audio_sdk/src/AudioLib/XPackageWave.cpp,audio_sdk/src/AudioLib/XPackageWave.cpp,normal/shared source,text-identical (encoding/EOL differs),7725,7455,,,,1341402512,67fc4d2fc6dd93d679d70e3d92678545b43ce723a24dec7c828f89b034d8cfa2,0c1bd0752d840a0ffa708111eb8e9a8ee19714fff2e24a66daeed0e607570a7b
audio_sdk/src/AudioLib/XPackageWave.h,audio_sdk/src/AudioLib/XPackageWave.h,normal/shared source,text-identical (encoding/EOL differs),1902,1827,,,,1341402512,03fcdfbe694d8d7654430bff11a6fd73dbf7ac32b0a1f105f9d4e7053336a03c,90dd20b6ea83e973da0964ddadb8d0715ccb2ef123a09b716634667f0dac9e1a
audio_sdk/src/AudioScript.dsp,audio_sdk/src/AudioScript.dsp,resource/config/other,text-identical (encoding/EOL differs),10134,9857,,,,1341402507,ec50478f1f35dffac5d7d4db7fd1160fc6eb6c2fa6e2c442ca02873b05171e99,cc4980ce9bf4bcd4ed0b740de3a599a8bc987d71725b755a93d352c42e54d177
audio_sdk/src/AudioScript/AudioScript.dsp,audio_sdk/src/AudioScript/AudioScript.dsp,resource/config/other,text-identical (encoding/EOL differs),16825,16423,,,,1341402516,e0abb24fbd9f380e5a641353b54faab23364e18a8ee138c7776a383d0e245529,11e33436d1881370dcff3c6421cedf33df665bbf0083af6e43f5eb6ffc110e5e
audio_sdk/src/AudioScript/AudioScript.plg,audio_sdk/src/AudioScript/AudioScript.plg,resource/config/other,content-different,2616,2560,,,,1341402516,8c95317580b58e6681a3ab284717b7a3878712cbcee7b64e37fdaf87dcdff6d0,815d5910287f8352b24d0f181870337c0c30b77cd5f337520f9280cb716a7f56
audio_sdk/src/AudioScript/AudioScript.stc,audio_sdk/src/AudioScript/AudioScript.stc,resource/config/other,content-different,77,75,,,,1341402516,1ed3dd52e01b6314ebd575dc6fd98f5bc6a177611b61937d11bc2fefc8570eb7,35178a180d1c7418c444c097f65f94a292aac792d2abd9986946ced233bc770e
audio_sdk/src/AudioScript/AudioScript.stt,audio_sdk/src/AudioScript/AudioScript.stt,resource/config/other,content-different,47,45,,,,1341402516,742fe44443e092efd5f840235afa090ed057654cfe09abe980ff7a449dc0eba3,d1d002b59a0f6d917ea0d1554e1a118efa6c85b86828b6441c1c094d189a9926
audio_sdk/src/AudioScript/AudioScript/Audio.h,audio_sdk/src/AudioScript/AudioScript/Audio.h,normal/shared source,text-identical (encoding/EOL differs),1272,1226,,,,1341402518,083ac5ce99fd36628eb9c9c73a68313f1394d9a68710f0c5aab5b6f0561a45ed,1b1431ba2e6343b83125f0e81ebdc0dc4f61a742888b5ffa09301d9aaf430370
audio_sdk/src/AudioScript/AudioScript/AudioScript.dsp,audio_sdk/src/AudioScript/AudioScript/AudioScript.dsp,resource/config/other,text-identical (encoding/EOL differs),15518,15141,,,,1341402518,4cfedecabf987ce7a6cd506b82b50ec433bd6a99d5b258ba7e2972f06488c393,c67d636ad4a6c6e0e9781b16d713fbb56e71e6ac15a0acd1c66bed06767f1c8f
audio_sdk/src/AudioScript/AudioScript/AudioScriptFactory.cpp,audio_sdk/src/AudioScript/AudioScript/AudioScriptFactory.cpp,normal/shared source,text-identical (encoding/EOL differs),941,909,,,,1341402518,88f08ad960ababd0e9bf1ef58cab59e559f4399d5866989fec24693fe072f5b2,b69d93e2d2158fd4a34a2d32c6307e2f3891af3d0e1c44dae9d279acbf9bb4e8
audio_sdk/src/AudioScript/AudioScript/AudioScriptFactory.h,audio_sdk/src/AudioScript/AudioScript/AudioScriptFactory.h,normal/shared source,text-identical (encoding/EOL differs),806,777,,,,1341402518,ce643850db146d8a826fc02459b1d5d3093d4b504d74a72a83a996e7c587d9eb,8486e1068a939f2b9aaa0e827e470e4fdcac424be827e5a86d2bf88e847de076
audio_sdk/src/AudioScript/AudioScript/IMusic.h,audio_sdk/src/AudioScript/AudioScript/IMusic.h,normal/shared source,text-identical (encoding/EOL differs),3988,3867,,,,1341402518,509f1f53f752dafcddf7e37f3fbd444117ccee57c2de54e3070f61bc5e6ff7d7,c742a237df838d22805f0187aa35a1fddd11984dd40d00009fcaea124724730d
audio_sdk/src/AudioScript/AudioScript/ISound.h,audio_sdk/src/AudioScript/AudioScript/ISound.h,normal/shared source,text-identical (encoding/EOL differs),9146,8883,,,,1341402518,59f6db9c2ab77377debcfbd6dbbe365a4567cfba1d06d922a79081ac56b48f43,d4e8ad4f45672272f276c3f144a5570b0135d7bcdae9c727e7d03af9c2c9a1bd
audio_sdk/src/AudioScript/AudioScript/Lexer.cpp,audio_sdk/src/AudioScript/AudioScript/Lexer.cpp,normal/shared source,text-identical (encoding/EOL differs),45761,44242,,,,1341402518,0dae5c885ef7f46652b9587968c3e79eca2f27dd3a4ec71942a999c3c61dfbc2,e2476399b843cfaa7cd67f806f4f6b32047aa741a5aeca41ba67d0f0b6b4c3c6
audio_sdk/src/AudioScript/AudioScript/Lexer.h,audio_sdk/src/AudioScript/AudioScript/Lexer.h,normal/shared source,text-identical (encoding/EOL differs),7288,7091,,,,1341402518,156f4e37a13357c29efb7fad3da789d92029f2b74bb8b0442115a25d70541fed,7227fb3f71268569b7b5f00c7809bd5c744f7f0d5118dd871205319a1eeeb0d7
audio_sdk/src/AudioScript/AudioScript/mssccprj.scc,audio_sdk/src/AudioScript/AudioScript/mssccprj.scc,resource/config/other,content-different,231,200,,,,1341402518,af08644ee4281f363b1fbab4dda5dd8ae78dad23c93b07b50227cdfbc140f07c,efa9a171bfae6fcbb73167cebaf33a2037845deea6ed3474244d33438577609a
audio_sdk/src/AudioScript/AudioScript/MusicMgr.cpp,audio_sdk/src/AudioScript/AudioScript/MusicMgr.cpp,normal/shared source,text-identical (encoding/EOL differs),11553,11118,,,,1341402518,595465bdf31a753cc11ee88ebdab32883d49889c1812e084bbb3c15d400918f8,43bf57a9ab81f5d469168644316100d62bd3c1a184526aa48bb1a0604fb54ebd
audio_sdk/src/AudioScript/AudioScript/MusicMgr.h,audio_sdk/src/AudioScript/AudioScript/MusicMgr.h,normal/shared source,text-identical (encoding/EOL differs),2178,2084,,,,1341402519,90a16b312abf3285f0cc477b0d0d0f9c9ae0627241dbabacfefb9c63b7915624,062f8f77a52aea3326a1f90ec5b4c85c9871084e9cebdc226c909b10dccd66e4
audio_sdk/src/AudioScript/AudioScript/Script.cpp,audio_sdk/src/AudioScript/AudioScript/Script.cpp,normal/shared source,text-identical (encoding/EOL differs),9051,8651,,,,1341402519,b717bf5c29871d28566bb29a76155a3d0e66dc4c4cadd52c93bb408e081dae00,c4d03e7329dce4eb140a7ff8af6cb461e9a8d1d861cb39473dd969c0e4fb4bc9
audio_sdk/src/AudioScript/AudioScript/Script.h,audio_sdk/src/AudioScript/AudioScript/Script.h,normal/shared source,text-identical (encoding/EOL differs),1965,1850,,,,1341402519,784a98a72900cb42d833f9a4c2d5d7cfba8a6788ba938c5065ad7a475b13d1f9,8a250fb65202ef6d5369c4a395f9351c4b6fa17cf6db51e2796c1765948e2bf6
audio_sdk/src/AudioScript/AudioScript/SoundMgr.cpp,audio_sdk/src/AudioScript/AudioScript/SoundMgr.cpp,normal/shared source,text-identical (encoding/EOL differs),27423,26571,,,,1341402519,f5718cf674418baa8ae1885dfe14562777a54e3eafa10818fe9e01127cbd215e,e3fa6a02ce069cfc794516244f8b4c10be1665aac9f0cd0f2421a4265f51b2f4
audio_sdk/src/AudioScript/AudioScript/SoundMgr.h,audio_sdk/src/AudioScript/AudioScript/SoundMgr.h,normal/shared source,text-identical (encoding/EOL differs),4912,4749,,,,1341402519,a72db03f77b132bc080a590d9464d6378167f6b5da231f070528f8699c4a02bc,7dbf785b092f897f47745f622ec984d139dfa1ae0b8fd4daaec6e0814370124d
audio_sdk/src/AudioScript/AudioScript/SoundScape.cpp,audio_sdk/src/AudioScript/AudioScript/SoundScape.cpp,normal/shared source,text-identical (encoding/EOL differs),15392,14857,,,,1341402519,58233e7f3c7964ccd80860167ab240e2f3f09419137ee5246a772d2d8b6a77fd,9386f876e50a958489f56d697ae4652e7ff5cd638050477bc178a45385088e5f
audio_sdk/src/AudioScript/AudioScript/SoundScape.h,audio_sdk/src/AudioScript/AudioScript/SoundScape.h,normal/shared source,text-identical (encoding/EOL differs),3519,3363,,,,1341402519,973d422ab15979cce1a428b49cc16e640e4826e12851f5069f2d1c70cabb0f4e,79a8c5b40b5b5f17de1fb3500d2a76718cffebed3fa7ff9c8f7fac093f436468
audio_sdk/src/AudioScript/AudioScript/Theme.cpp,audio_sdk/src/AudioScript/AudioScript/Theme.cpp,normal/shared source,text-identical (encoding/EOL differs),3632,3507,,,,1341402519,3f612534e165c6043cab4f51616246bd7b73760538884759efe754293f9d9994,ffea7a8117ce662758f322a34d7cab5705a69093affd6b54a10d5ca7ca92bef6
audio_sdk/src/AudioScript/AudioScript/Theme.h,audio_sdk/src/AudioScript/AudioScript/Theme.h,normal/shared source,text-identical (encoding/EOL differs),1484,1429,,,,1341402519,d8e35160c9b1b9214b4c0b94a6fdc3572ca79b45f97fa708effcfffa3fbc4d85,e91bfff93bd0f8f7330034baffe37ea81a45ecbba70ff6169f039e8c9cabb5b9
audio_sdk/src/AudioScript/AudioScript/Token.cpp,audio_sdk/src/AudioScript/AudioScript/Token.cpp,normal/shared source,text-identical (encoding/EOL differs),10489,10045,,,,1341402519,8e8b5cb7f54d85c1915c82fc1bceaf8999ae54d49dc1bbac0a78c2fecbb73637,d00352f5730b30cf9f8eacc70dee7b5e06f1d1566d70b60136cd75c24a14bf5c
audio_sdk/src/AudioScript/AudioScript/Token.h,audio_sdk/src/AudioScript/AudioScript/Token.h,normal/shared source,text-identical (encoding/EOL differs),8795,8477,,,,1341402519,0bf5222041b9fee588e2d2a5ff981a090c14265214955e005c96658687816eb7,06cc386c408bb60b042e2ed0633c74d95bdbaf8b6bc2b8095d4f3c80b57e1c8b
audio_sdk/src/AudioScript/AudioScript/TokenFile.cpp,audio_sdk/src/AudioScript/AudioScript/TokenFile.cpp,normal/shared source,text-identical (encoding/EOL differs),16584,15887,,,,1341402519,4452f1f471b393f08fdfa813c8715936b5e951d2d9cf6cbbc985f2f63c31f62d,f7e797c0ff8541208d908efdc636e7414a05b392444938e923200e7f82b00973
audio_sdk/src/AudioScript/AudioScript/TokenFile.h,audio_sdk/src/AudioScript/AudioScript/TokenFile.h,normal/shared source,text-identical (encoding/EOL differs),3692,3566,,,,1341402519,c86cad7c7645c9935f2dfd3a39925c538b424b6e8ca386239c1f018d369883e5,932824145b8b61b04a0f25496713f98546c954855d01db1b52806db066f82241
audio_sdk/src/AudioScript/AudioScriptFactory.cpp,audio_sdk/src/AudioScript/AudioScriptFactory.cpp,normal/shared source,text-identical (encoding/EOL differs),941,909,,,,1341402517,88f08ad960ababd0e9bf1ef58cab59e559f4399d5866989fec24693fe072f5b2,b69d93e2d2158fd4a34a2d32c6307e2f3891af3d0e1c44dae9d279acbf9bb4e8
audio_sdk/src/AudioScript/Lexer.cpp,audio_sdk/src/AudioScript/Lexer.cpp,normal/shared source,text-identical (encoding/EOL differs),45761,44242,,,,1341402517,0dae5c885ef7f46652b9587968c3e79eca2f27dd3a4ec71942a999c3c61dfbc2,e2476399b843cfaa7cd67f806f4f6b32047aa741a5aeca41ba67d0f0b6b4c3c6
audio_sdk/src/AudioScript/Lexer.h,audio_sdk/src/AudioScript/Lexer.h,normal/shared source,text-identical (encoding/EOL differs),7288,7091,,,,1341402517,156f4e37a13357c29efb7fad3da789d92029f2b74bb8b0442115a25d70541fed,7227fb3f71268569b7b5f00c7809bd5c744f7f0d5118dd871205319a1eeeb0d7
audio_sdk/src/AudioScript/mssccprj.scc,audio_sdk/src/AudioScript/mssccprj.scc,resource/config/other,content-different,219,183,,,,1341402516,2b75b5057574db29fa7933d126522082268ac5edcb74515c438047b177ebdf3e,b0969258754719c2b6d16a50b7a635cc69ae4e706945021234cc1cd6a98e7b04
audio_sdk/src/AudioScript/MusicMgr.cpp,audio_sdk/src/AudioScript/MusicMgr.cpp,normal/shared source,text-identical (encoding/EOL differs),11553,11118,,,,1341402517,595465bdf31a753cc11ee88ebdab32883d49889c1812e084bbb3c15d400918f8,43bf57a9ab81f5d469168644316100d62bd3c1a184526aa48bb1a0604fb54ebd
audio_sdk/src/AudioScript/MusicMgr.h,audio_sdk/src/AudioScript/MusicMgr.h,normal/shared source,text-identical (encoding/EOL differs),2178,2084,,,,1341402517,90a16b312abf3285f0cc477b0d0d0f9c9ae0627241dbabacfefb9c63b7915624,062f8f77a52aea3326a1f90ec5b4c85c9871084e9cebdc226c909b10dccd66e4
audio_sdk/src/AudioScript/Script.cpp,audio_sdk/src/AudioScript/Script.cpp,normal/shared source,text-identical (encoding/EOL differs),9051,8651,,,,1341402517,b717bf5c29871d28566bb29a76155a3d0e66dc4c4cadd52c93bb408e081dae00,c4d03e7329dce4eb140a7ff8af6cb461e9a8d1d861cb39473dd969c0e4fb4bc9
audio_sdk/src/AudioScript/Script.h,audio_sdk/src/AudioScript/Script.h,normal/shared source,text-identical (encoding/EOL differs),1965,1850,,,,1341402517,784a98a72900cb42d833f9a4c2d5d7cfba8a6788ba938c5065ad7a475b13d1f9,8a250fb65202ef6d5369c4a395f9351c4b6fa17cf6db51e2796c1765948e2bf6
audio_sdk/src/AudioScript/SoundMgr.cpp,audio_sdk/src/AudioScript/SoundMgr.cpp,normal/shared source,text-identical (encoding/EOL differs),27423,26571,,,,1341402517,f5718cf674418baa8ae1885dfe14562777a54e3eafa10818fe9e01127cbd215e,e3fa6a02ce069cfc794516244f8b4c10be1665aac9f0cd0f2421a4265f51b2f4
audio_sdk/src/AudioScript/SoundMgr.h,audio_sdk/src/AudioScript/SoundMgr.h,normal/shared source,text-identical (encoding/EOL differs),4912,4749,,,,1341402517,a72db03f77b132bc080a590d9464d6378167f6b5da231f070528f8699c4a02bc,7dbf785b092f897f47745f622ec984d139dfa1ae0b8fd4daaec6e0814370124d
audio_sdk/src/AudioScript/SoundScape.cpp,audio_sdk/src/AudioScript/SoundScape.cpp,normal/shared source,text-identical (encoding/EOL differs),15392,14857,,,,1341402517,58233e7f3c7964ccd80860167ab240e2f3f09419137ee5246a772d2d8b6a77fd,9386f876e50a958489f56d697ae4652e7ff5cd638050477bc178a45385088e5f
audio_sdk/src/AudioScript/SoundScape.h,audio_sdk/src/AudioScript/SoundScape.h,normal/shared source,text-identical (encoding/EOL differs),3519,3363,,,,1341402517,973d422ab15979cce1a428b49cc16e640e4826e12851f5069f2d1c70cabb0f4e,79a8c5b40b5b5f17de1fb3500d2a76718cffebed3fa7ff9c8f7fac093f436468
audio_sdk/src/AudioScript/Theme.cpp,audio_sdk/src/AudioScript/Theme.cpp,normal/shared source,text-identical (encoding/EOL differs),3632,3507,,,,1341402517,3f612534e165c6043cab4f51616246bd7b73760538884759efe754293f9d9994,ffea7a8117ce662758f322a34d7cab5705a69093affd6b54a10d5ca7ca92bef6
audio_sdk/src/AudioScript/Theme.h,audio_sdk/src/AudioScript/Theme.h,normal/shared source,text-identical (encoding/EOL differs),1484,1429,,,,1341402517,d8e35160c9b1b9214b4c0b94a6fdc3572ca79b45f97fa708effcfffa3fbc4d85,e91bfff93bd0f8f7330034baffe37ea81a45ecbba70ff6169f039e8c9cabb5b9
audio_sdk/src/AudioScript/Token.cpp,audio_sdk/src/AudioScript/Token.cpp,normal/shared source,text-identical (encoding/EOL differs),10489,10045,,,,1341402517,8e8b5cb7f54d85c1915c82fc1bceaf8999ae54d49dc1bbac0a78c2fecbb73637,d00352f5730b30cf9f8eacc70dee7b5e06f1d1566d70b60136cd75c24a14bf5c
audio_sdk/src/AudioScript/Token.h,audio_sdk/src/AudioScript/Token.h,normal/shared source,text-identical (encoding/EOL differs),8795,8477,,,,1341402517,0bf5222041b9fee588e2d2a5ff981a090c14265214955e005c96658687816eb7,06cc386c408bb60b042e2ed0633c74d95bdbaf8b6bc2b8095d4f3c80b57e1c8b
audio_sdk/src/AudioScript/TokenFile.cpp,audio_sdk/src/AudioScript/TokenFile.cpp,normal/shared source,text-identical (encoding/EOL differs),16584,15887,,,,1341402518,4452f1f471b393f08fdfa813c8715936b5e951d2d9cf6cbbc985f2f63c31f62d,f7e797c0ff8541208d908efdc636e7414a05b392444938e923200e7f82b00973
audio_sdk/src/AudioScript/TokenFile.h,audio_sdk/src/AudioScript/TokenFile.h,normal/shared source,text-identical (encoding/EOL differs),3692,3566,,,,1341402518,c86cad7c7645c9935f2dfd3a39925c538b424b6e8ca386239c1f018d369883e5,932824145b8b61b04a0f25496713f98546c954855d01db1b52806db066f82241
audio_sdk/src/AudioScriptFactory.cpp,audio_sdk/src/AudioScriptFactory.cpp,normal/shared source,text-identical (encoding/EOL differs),941,909,,,,1341402507,88f08ad960ababd0e9bf1ef58cab59e559f4399d5866989fec24693fe072f5b2,b69d93e2d2158fd4a34a2d32c6307e2f3891af3d0e1c44dae9d279acbf9bb4e8
audio_sdk/src/AudioScriptFactory.h,audio_sdk/src/AudioScriptFactory.h,normal/shared source,text-identical (encoding/EOL differs),806,777,,,,1341402507,ce643850db146d8a826fc02459b1d5d3093d4b504d74a72a83a996e7c587d9eb,8486e1068a939f2b9aaa0e827e470e4fdcac424be827e5a86d2bf88e847de076
audio_sdk/src/IMusic.h,audio_sdk/src/IMusic.h,normal/shared source,text-identical (encoding/EOL differs),3988,3867,,,,1341402507,509f1f53f752dafcddf7e37f3fbd444117ccee57c2de54e3070f61bc5e6ff7d7,c742a237df838d22805f0187aa35a1fddd11984dd40d00009fcaea124724730d
audio_sdk/src/ISound.h,audio_sdk/src/ISound.h,normal/shared source,text-identical (encoding/EOL differs),9146,8883,,,,1341402507,59f6db9c2ab77377debcfbd6dbbe365a4567cfba1d06d922a79081ac56b48f43,d4e8ad4f45672272f276c3f144a5570b0135d7bcdae9c727e7d03af9c2c9a1bd
audio_sdk/src/Lexer.cpp,audio_sdk/src/Lexer.cpp,normal/shared source,text-identical (encoding/EOL differs),45761,44242,,,,1341402507,0dae5c885ef7f46652b9587968c3e79eca2f27dd3a4ec71942a999c3c61dfbc2,e2476399b843cfaa7cd67f806f4f6b32047aa741a5aeca41ba67d0f0b6b4c3c6
audio_sdk/src/Lexer.h,audio_sdk/src/Lexer.h,normal/shared source,text-identical (encoding/EOL differs),7288,7091,,,,1341402507,156f4e37a13357c29efb7fad3da789d92029f2b74bb8b0442115a25d70541fed,7227fb3f71268569b7b5f00c7809bd5c744f7f0d5118dd871205319a1eeeb0d7
audio_sdk/src/mssccprj.scc,audio_sdk/src/mssccprj.scc,resource/config/other,content-different,207,176,,,,1341402507,75d97050dfaeb47419226f08c088dc6bdb3304bd35fb444b1d5fac6d6ca1fd79,b18072d1348407a144a1fa256a9d2f76cc983ac647a66030bfd3cbee46aba089
audio_sdk/src/MusicMgr.cpp,audio_sdk/src/MusicMgr.cpp,normal/shared source,text-identical (encoding/EOL differs),11553,11118,,,,1341402507,595465bdf31a753cc11ee88ebdab32883d49889c1812e084bbb3c15d400918f8,43bf57a9ab81f5d469168644316100d62bd3c1a184526aa48bb1a0604fb54ebd
audio_sdk/src/MusicMgr.h,audio_sdk/src/MusicMgr.h,normal/shared source,text-identical (encoding/EOL differs),2178,2084,,,,1341402507,90a16b312abf3285f0cc477b0d0d0f9c9ae0627241dbabacfefb9c63b7915624,062f8f77a52aea3326a1f90ec5b4c85c9871084e9cebdc226c909b10dccd66e4
audio_sdk/src/Script.cpp,audio_sdk/src/Script.cpp,normal/shared source,text-identical (encoding/EOL differs),9051,8651,,,,1341402507,b717bf5c29871d28566bb29a76155a3d0e66dc4c4cadd52c93bb408e081dae00,c4d03e7329dce4eb140a7ff8af6cb461e9a8d1d861cb39473dd969c0e4fb4bc9
audio_sdk/src/Script.h,audio_sdk/src/Script.h,normal/shared source,text-identical (encoding/EOL differs),1965,1850,,,,1341402507,784a98a72900cb42d833f9a4c2d5d7cfba8a6788ba938c5065ad7a475b13d1f9,8a250fb65202ef6d5369c4a395f9351c4b6fa17cf6db51e2796c1765948e2bf6
audio_sdk/src/SoundMgr.cpp,audio_sdk/src/SoundMgr.cpp,normal/shared source,text-identical (encoding/EOL differs),27423,26571,,,,1341402508,f5718cf674418baa8ae1885dfe14562777a54e3eafa10818fe9e01127cbd215e,e3fa6a02ce069cfc794516244f8b4c10be1665aac9f0cd0f2421a4265f51b2f4
audio_sdk/src/SoundMgr.h,audio_sdk/src/SoundMgr.h,normal/shared source,text-identical (encoding/EOL differs),4912,4749,,,,1341402508,a72db03f77b132bc080a590d9464d6378167f6b5da231f070528f8699c4a02bc,7dbf785b092f897f47745f622ec984d139dfa1ae0b8fd4daaec6e0814370124d
